id,player_name
246959,Colin McDonald
237395,Georgi Naydenov
76000,Karl Koller
95568,Milos Milutinovic
237237,Joaquin Peiro
216068,Erno Solymosi
212756,Peter Lorimer
96268,Sigfried Held
145121,Josip Katalinski
72497,Jurgen Grabowski
88997,Jurgen Sparwasser
117241,Manuel Bento
142148,Jerzy Gorgon
145122,Vladislav Bogicevic
128884,Francesco Graziani
135638,Willy van de Kerkhof
131532,Ramaz Shengelia
117376,Aleksandre Chivadze
116144,Steve Archibald
242960,Carlos Manuel Santos
101104,Thomas Ravelli
116072,Enzo Francescoli
97894,Lajos Detari
88998,Carlos Valderrama
117395,Pavlo Yakovenko
101745,Georges Grun
117766,Norman Whiteside
22416,Toni Polster
8124,Txiki Begiristain
17167,Emil Kostadinov
530,Andreas Herzog
5834,Sinisa Mihajlovic
3363,Hakan Sukur
5950,Pep Guardiola
8016,Vitor Baia
115,Victor Ikpeba
90,Bernd Schneider
279,Ebbe Sand
5343,Edmilson
1157,Jan Koller
7501,Juan Carlos Valeron
4149,Emmanuel Olisadebe
6091,Fabio Grosso
2816,Edison Mendez
6069,Shunsuke Nakamura
7611,Javier Saviola
4188,Ricardo Quaresma
3515,Mark van Bommel
5283,Eric Abidal
3557,Jaap Stam
378302,Vicente Rodriguez
584750,Dixie Dean
289917,Stefan Bozhkov
153131,Kees Rijvers
246956,Roger Marche
170728,Robert Jonquet
137659,Vujadin Boskov
246926,Bengt Gustavsson
290303,Campanal II
289770,Joseph Ujlaki
237799,Svatopluk Pluskal
291863,Thadee Cisowski
182031,Ake Johansson
129718,Karl Stotz
182008,Orvar Bergmark
215776,Igor Netto
247111,Jimmy McIlroy
171138,Joan Segarra
215281,Tommy Taylor
215780,Yuriy Voynov
251105,Bobby Smith
247039,Dezso Bundzsak
322995,Dumitru Macri
137255,Julio Botelho
206009,Manfred Kaiser
246949,Andre Lerond
215723,Blagoje Vidinic
215719,Borivoje Kostic
235893,Germano de Figueiredo
237693,Norbert Eschmann
247056,Bretislav Dolejsi
179149,Erich Hof
291364,Pierre Bernard
293425,Rudolf Kucera
172231,Lucien Muller
245257,Miguel Montuori
215691,Titus Bubernik
153049,Coen Moulijn
234403,Jozef Adamec
91924,Metin Oktay
215774,Mikheil Meskhi
167090,Ole Madsen
89669,Antonio Angelillo
235941,Ezio Pascutti
293546,Bruno Nicole
135590,Harry Bild
237386,Nikola Kotkov
251166,Zygfryd Szołtysik
97653,Gernot Fraydl
176275,Johnny Giles
642528,Ken Jones
215706,Robert Herbin
237722,Angelo Sormani
165366,Giorgos Sideris
236054,Jean Djorkaeff
215972,Mirsad Fazlagic
176220,Tony Dunne
95820,Zvezdan Cebinac
176910,Francis Lee
166748,Giovanni Trapattoni
215974,Ivica Osim
293874,Jean Nicolay
94050,Gert Dorfel
97069,Gilbert Gress
210492,Ivan Curkovic
317873,Klaus Urbanczyk
156122,Jakob Kuhn
204584,John Greig
236057,Philippe Gondet
95102,Franz Hasil
259447,Jorn Bjerregaard
245248,Manuel Velazquez
243923,Martin Chivers
234651,Petar Zhekov
142886,Rinus Israel
142884,Willem van Hanegem
146550,Gerrie Muhren
176065,Emlyn Hughes
145346,Giorgio Chinaglia
245238,Pedro de Felipe
135104,Carles Rexach
211537,Jan Pivarnik
215575,Jaroslav Pollak
145524,Pierino Prati
143552,Robert Gadocha
177239,Colin Todd
213685,Cornel Dinu
134945,Anders Linderoth
146569,David Kipiani
176094,Ray Kennedy
96215,Benny Wendt
122157,Costica Stefanescu
176300,Don Givens
130322,Terry McDermott
169386,Anton Ondrus
154232,Frans Thijssen
150618,Kees Kist
135092,Santillana
176090,Steve Heighway
246158,Antonio Oliveira
148720,Francois Van Der Elst
129232,Leonid Buryak
116383,Rui Jordao
132409,Vahid Halilhodzic
241982,Ali Kemal Denizci
81630,Felix Magath
116740,Gaetano Scirea
95890,Marcel Raducanu
170689,Vasilis Hatzipanagis
978207,Jesus Zamora
106988,Tony Woodcock
117604,Antonio Maceda
104116,Frank Stapleton
122140,Rodion Camataru
116128,Frank Arnesen
